Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,MA_7,MA_20,MA_50,MA_200,EMA_20,Volatility_20,BB_Upper,BB_Lower,BB_Width,Price_Range,Vol_MA_20,Vol_Ratio,RSI,Momentum_10,Momentum_30,Year,Month,Quarter,DayOfWeek,Golden_Cross,Death_Cross,Next_Day_Return,Price_Up
2017-05-03,152.79,154.49,148.99,153.46,3916094,NFLX,1.046948047672358,150.8385714285714,149.8625,140.5118,,148.53004576476707,2.3509128587635852,156.6158130271076,143.10918697289242,13.50662605421519,5.5,12937913.8,0.30268357484341873,45.469343461747144,1.7300000000000182,18.78,2017,5,2,2,0,0,-0.8471262869803264,0
2017-05-04,153.46,153.8,150.88,152.16,24066577,NFLX,-0.8471262869803264,151.47,150.209,140.9382,,148.8757556919321,2.358246257990739,156.6661719408484,143.75182805915162,12.914343881696766,2.920000000000016,13180021.45,1.8259892133938826,56.583389601620546,-0.37000000000000455,16.03,2017,5,2,3,0,0,1.4524185068349071,1
2017-05-05,155.87,158.74,152.96,154.37,12475593,NFLX,1.4524185068349071,151.66000000000003,150.745,141.3878,,149.39901705460525,2.3502270459807164,156.6672879647006,144.82271203529942,11.844575929401174,5.780000000000001,12587046.05,0.9911454165212973,55.11343804537524,8.030000000000001,14.840000000000003,2017,5,2,4,0,0,0.5311912936451391,1
2017-05-08,154.36,155.76,150.64,155.19,3246889,NFLX,0.5311912936451391,152.1457142857143,151.2405,141.8012,,149.95053923988095,2.3439871970116517,156.8895426762319,145.59145732376808,11.29808535246383,5.1200000000000045,11502408.45,0.28227905608759707,55.16039051603907,9.079999999999984,16.650000000000006,2017,5,2,0,0,0,2.4550550937560534,1
2017-05-09,160.84,163.35,156.43,159.0,17829521,NFLX,2.4550550937560534,153.49285714285716,151.65550000000002,142.2708,,150.81239264560656,2.2633128699359912,158.27371561259008,145.03728438740995,13.236431225180127,6.9199999999999875,11279575.55,1.5806907734218774,61.36292591434826,11.259999999999991,20.55000000000001,2017,5,2,1,0,0,-1.2327044025157274,0
2017-05-10,155.69,158.26,155.45,157.04,21242304,NFLX,-1.2327044025157274,154.72714285714287,151.95350000000002,142.69819999999999,,151.40549810792976,2.2889318646786685,158.98634407544114,144.9206559245589,14.065688150882238,2.8100000000000023,11900324.95,1.7850188200112973,56.8024132730015,4.0,21.48999999999998,2017,5,2,2,0,0,-0.4075394803871535,0
2017-05-11,155.28,157.21,152.97,156.4,16458496,NFLX,-0.4075394803871535,155.37428571428572,151.9335,143.12099999999998,,151.88116495479358,2.1316181496862194,158.91036485162846,144.95663514837156,13.953729703256897,4.240000000000009,12545312.5,1.3119239556607298,68.22463768115945,4.610000000000014,23.97,2017,5,2,3,0,0,-0.5498721227621517,0
2017-05-12,154.36,157.11,152.36,155.54,17756739,NFLX,-0.5498721227621517,155.67142857142858,152.29749999999999,143.605,,152.22962543528942,1.7119277186318644,159.22686353118823,145.36813646881174,13.858727062376488,4.75,12538929.5,1.4161287851566595,66.70208997520365,5.969999999999999,20.28,2017,5,2,4,0,0,-2.9124341005529186,0
2017-05-15,152.44,155.52,150.53,151.01,7184251,NFLX,-2.9124341005529186,155.50714285714284,152.276,144.0306,,152.11347063192852,1.789652750551754,159.21922054805555,145.33277945194448,13.88644109611107,4.990000000000009,11990813.05,0.5991462772409749,55.252168326373244,2.609999999999985,11.23999999999998,2017,5,2,0,0,0,0.9668233891795275,1
2017-05-16,153.03,154.63,151.28,152.47,14500860,NFLX,0.9668233891795275,155.2357142857143,152.288,144.5026,,152.14742580984012,1.7992114067748088,159.23171537131876,145.34428462868127,13.887430742637491,3.3499999999999943,11956523.5,1.2127990213877804,48.955661414437536,0.5999999999999943,12.449999999999989,2017,5,2,1,0,0,0.88542008263921,1
2017-05-17,152.54,156.75,150.86,153.82,9838163,NFLX,0.88542008263921,155.04,152.39249999999998,144.9322,,152.30671858985534,1.8071777559151672,159.36370959073014,145.42129040926983,13.94241918146031,5.889999999999986,11869289.1,0.8288755052735214,53.70573201898503,0.3599999999999852,10.219999999999999,2017,5,2,2,0,0,0.3250552593941025,1
2017-05-18,154.1,154.94,153.2,154.32,24052758,NFLX,0.3250552593941025,154.37142857142857,152.482,145.34220000000002,,152.4984596765358,1.8051319063746876,159.50640137925186,145.45759862074814,14.048802758503712,1.740000000000009,12214730.35,1.9691599659422692,59.25204518893649,2.1599999999999966,9.090000000000003,2017,5,2,3,0,0,-0.20736132711248745,0
2017-05-19,154.43,157.45,153.35,154.0,8236840,NFLX,-0.20736132711248745,153.93714285714285,152.865,145.84040000000002,,152.6414635168657,1.5247942918397694,159.28899941010624,146.44100058989378,12.847998820212467,4.099999999999994,11834565.2,0.6959985314880854,61.281224818694575,-0.37000000000000455,10.349999999999994,2017,5,2,4,0,0,-2.8116883116883207,0
2017-05-22,148.17,150.67,146.09,149.67,18954465,NFLX,-2.8116883116883207,152.97571428571428,153.043,146.2242,,152.35846699144994,1.6720292264589136,158.8461973038456,147.2398026961544,11.606394607691186,4.579999999999984,12488751.4,1.517722980697654,45.716510903426766,-5.52000000000001,4.389999999999986,2017,5,2,0,0,0,-0.6146856417451607,0
2017-05-23,150.11,152.7,146.72,148.75,4743227,NFLX,-0.6146856417451607,152.00571428571428,153.0935,146.6026,,152.01480346845472,1.6632908807025684,158.71719526388523,147.46980473611478,11.247390527770449,5.97999999999999,12180408.2,0.38941445328572816,40.58376649340263,-10.25,-1.9499999999999886,2017,5,2,1,0,0,-0.4504201680672226,0
2017-05-24,149.16,151.33,145.75,148.08,13760301,NFLX,-0.4504201680672226,151.58714285714288,152.8455,146.99720000000002,,151.64006028098285,1.4411903733825382,158.90008495252656,146.79091504747342,12.109169905053136,5.5800000000000125,12687552.1,1.0845512902366723,41.63248564397049,-8.95999999999998,-3.0,2017,5,2,2,0,0,-1.4586709886547977,0
2017-05-25,145.93,149.33,145.65,145.92,10660064,NFLX,-1.4586709886547977,150.65142857142857,152.552,147.3048,,151.09529263517496,1.463682085245803,159.3459775188257,145.7580224811743,13.587955037651398,3.680000000000007,12621592.8,0.844589440407236,32.63460748047676,-10.480000000000018,-10.880000000000024,2017,5,2,3,0,0,-0.05482456140349923,0
2017-05-26,147.48,149.0,144.64,145.84,18763809,NFLX,-0.05482456140349923,149.51142857142855,152.36550000000003,147.54219999999998,,150.5947885746821,1.4326228742815557,159.68834234433555,145.0426576556645,14.645684688671054,4.360000000000014,13266488.6,1.4143764462285824,30.1822806273845,-9.699999999999989,-2.4199999999999875,2017,5,2,4,0,0,1.1999451453647891,1
2017-05-29,147.3,147.97,143.91,147.59,20363686,NFLX,1.1999451453647891,148.54999999999998,152.325,147.7502,,150.30861823423618,1.4525621407527844,159.74845500495016,144.90154499504982,14.846910009900341,4.060000000000002,13615074.05,1.4956720709131948,23.502090106827694,-3.4199999999999875,-3.8499999999999943,2017,5,2,0,0,0,4.465072159360384,1
2017-05-30,155.98,156.2,153.52,154.18,23751625,NFLX,4.465072159360384,148.57571428571427,152.4405,148.1312,,150.677321259547,1.6921739969124232,159.90591069480428,144.9750893051957,14.930821389608582,2.6799999999999784,14590113.1,1.627926037118931,44.53363914373091,1.710000000000008,1.950000000000017,2017,5,2,1,0,0,0.6939940329484973,1
2017-05-31,155.87,159.12,153.16,155.25,3177216,NFLX,0.6939940329484973,149.37285714285713,152.53000000000003,148.5426,,151.11281447292347,1.6834761906459133,160.0892035225102,144.97079647748987,15.11840704502032,5.960000000000008,14553169.2,0.21831780805516918,47.83753290710792,1.4300000000000068,3.5200000000000102,2017,5,2,2,0,0,0.8695652173912993,1
2017-06-01,157.11,159.24,152.95,156.6,24426508,NFLX,0.8695652173912993,150.49428571428572,152.752,148.952,,151.6354035707403,1.6779347549329455,160.5232658319975,144.98073416800253,15.542531663994964,6.2900000000000205,14571165.75,1.6763592164889072,51.95716395864106,2.280000000000001,4.069999999999993,2017,6,2,3,0,0,0.14048531289909683,1
2017-06-02,155.56,159.9,153.73,156.82,21953728,NFLX,0.14048531289909683,151.74285714285716,152.87449999999998,149.2978,,152.12917465924124,1.6500480095715906,160.82825177940657,144.9207482205934,15.907503558813175,6.170000000000016,15045072.5,1.4591972222134524,62.75801493192799,2.819999999999993,10.47999999999999,2017,6,2,4,0,0,-3.9280703991837806,0
2017-06-05,152.04,153.05,148.4,150.66,6683460,NFLX,-3.9280703991837806,152.42000000000002,152.648,149.5402,,151.98925326312303,1.873653202022974,160.5820932556573,144.7139067443427,15.868186511314605,4.650000000000006,15216901.05,0.43921294999812066,46.70549690571532,0.9900000000000091,4.549999999999983,2017,6,2,0,0,0,0.2389486260454099,1
2017-06-06,150.76,152.43,150.17,151.02,11512270,NFLX,0.2389486260454099,153.16000000000003,152.249,149.7916,,151.89694342853988,1.7756104277415607,159.62078375900074,144.87721624099925,14.743567518001498,2.2600000000000193,14901038.5,0.7725817230792337,44.71299093655592,2.2700000000000102,3.280000000000001,2017,6,2,1,0,0,0.4370282081843424,1
2017-06-07,150.45,151.94,147.43,151.68,21595568,NFLX,0.4370282081843424,153.74428571428572,151.981,150.1142,,151.87628214963132,1.7658117828581212,159.00072828983798,144.961271710162,14.03945657967597,4.509999999999991,14918701.7,1.447550090769628,45.045045045045065,3.5999999999999943,-1.3599999999999852,2017,6,2,2,0,0,5.735759493670889,1
2017-06-08,158.5,164.24,157.68,160.38,23021787,NFLX,5.735759493670889,154.62999999999997,152.18,150.6732,,152.68616004014262,2.2009446067844727,159.91627681429264,144.44372318570737,15.472553628585274,6.560000000000002,15246866.25,1.509935656450059,59.10908052541405,14.460000000000008,8.590000000000003,2017,6,2,3,0,0,-0.12470382840752414,0
2017-06-09,160.41,163.14,158.32,160.18,5894558,NFLX,-0.12470382840752414,155.3342857142857,152.41199999999998,151.1716,,153.39985908393857,2.195891635711311,160.82153493926563,144.00246506073432,16.81906987853131,4.819999999999993,14653757.2,0.40225574366688704,67.01197798640342,14.340000000000003,10.610000000000014,2017,6,2,4,0,0,0.9614184042951557,1
2017-06-12,161.83,165.62,157.89,161.72,4480175,NFLX,0.9614184042951557,156.06571428571428,152.94750000000002,151.6106,,154.19225345689682,2.077363115615896,162.29302383708193,143.6019761629181,18.691047674163826,7.730000000000018,14518553.4,0.3085827407570784,70.58076801015554,14.129999999999995,13.319999999999993,2017,6,2,0,0,0,0.22260697501856885,1
2017-06-13,162.93,164.14,161.81,162.08,4829484,NFLX,0.22260697501856885,156.81714285714287,153.428,152.0518,,154.94346741338285,2.07264646338465,163.62001255886156,143.23598744113843,20.384025117723127,2.329999999999984,14034984.6,0.3441032632127006,72.43589743589745,7.900000000000006,10.210000000000008,2017,6,2,1,0,0,-2.276653504442272,0
2017-06-14,159.87,162.37,156.37,158.39,21444906,NFLX,-2.276653504442272,157.92142857142858,153.6565,152.3476,,155.27170861210828,2.147015847577122,164.08762604306492,143.22537395693507,20.862252086129843,6.0,14615321.75,1.4672893533801266,69.04980140543844,3.1399999999999864,4.929999999999978,2017,6,2,2,0,0,2.815834332975564,1
2017-06-15,161.2,165.66,158.3,162.85,17515568,NFLX,2.815834332975564,159.61142857142858,154.083,152.7,,155.99345064905035,2.227334113167322,165.29654462950435,142.86945537049564,22.42708925900871,7.359999999999985,14288462.25,1.225853957797313,72.91835084882779,6.25,10.689999999999998,2017,6,2,3,0,0,1.9527172244396818,1
2017-06-16,166.95,168.39,163.75,166.03,24196641,NFLX,1.9527172244396818,161.66142857142856,154.6845,153.1476,,156.94931249199792,2.254022341107164,167.10494066512055,142.26405933487948,24.840881330241075,4.639999999999986,15086452.3,1.6038655423316455,73.92319667877528,9.210000000000008,11.659999999999997,2017,6,2,4,0,0,2.0417996747575717,1
2017-06-19,168.15,173.04,167.41,169.42,13357644,NFLX,2.0417996747575717,162.95285714285714,155.672,153.6304,,158.13699701656955,2.1487797747424398,169.47708312180657,141.86691687819342,27.61016624361315,5.6299999999999955,14806611.25,0.9021405218564106,71.56196943972833,18.75999999999999,14.22999999999999,2017,6,2,0,0,0,-1.7117223468303466,0
2017-06-20,167.95,171.94,163.58,166.52,10217037,NFLX,-1.7117223468303466,163.85857142857142,156.5605,153.9468,,158.93537825308675,2.196065734304121,170.77119200878016,142.34980799121982,28.421384017560342,8.359999999999985,15080301.75,0.677508790565149,65.16007532956688,15.5,7.52000000000001,2017,6,2,1,0,0,3.3869805428777155,1
2017-06-21,173.48,177.34,168.65,172.16,8017226,NFLX,3.3869805428777155,165.35,157.7645,154.3684,,160.19486603850706,2.267008272790324,172.99373846456257,142.53526153543743,30.45847692912514,8.689999999999998,14793148.0,0.5419553701483957,68.76507477086349,20.47999999999999,15.120000000000005,2017,6,2,2,0,0,-2.7997211895910756,0
2017-06-22,167.51,170.65,163.68,167.34,15300059,NFLX,-2.7997211895910756,166.10142857142858,158.8355,154.57920000000001,,160.87535498722067,2.3548499335147435,173.56194091779298,144.109059082207,29.45288183558597,6.969999999999999,15025147.75,1.0182967418739692,61.4198871037777,6.960000000000008,10.939999999999998,2017,6,2,3,0,0,1.5895781044579893,1
2017-06-23,170.86,172.17,166.97,170.0,5746153,NFLX,1.5895781044579893,167.76,160.0435,155.014,,161.74436879796156,2.3553256047408344,174.2354254655961,145.85157453440388,28.383850931192228,5.199999999999989,14374264.95,0.3997528235348132,72.72086466165416,9.819999999999993,14.460000000000008,2017,6,2,4,0,0,5.1235294117647046,1
2017-06-26,177.91,180.1,176.8,178.71,17657634,NFLX,5.1235294117647046,170.0257142857143,161.5995,155.55939999999998,,163.3601431981557,2.546430051487856,176.8284675151971,146.3705324848029,30.457935030394196,3.299999999999983,14238962.35,1.2400927515620548,77.1950500883913,16.99000000000001,27.700000000000017,2017,6,2,0,0,0,-1.8913323261149362,0
2017-06-27,175.21,179.56,172.81,175.33,57845534,NFLX,-1.8913323261149362,171.3542857142857,162.65699999999998,156.0214,,164.50012956023613,2.4860607738633105,178.63552782889982,146.67847217110014,31.957055657799685,6.75,15943657.8,3.628121898100447,72.04922617937723,13.25,22.860000000000014,2017,6,2,1,0,0,-0.958193121542239,0
2017-06-28,174.99,175.2,170.25,173.65,18304826,NFLX,-0.958193121542239,171.95857142857145,163.577,156.4598,,165.3715457925946,2.5126659176094517,179.87548439837855,147.27851560162145,32.596968796757096,4.949999999999989,16700038.3,1.096094851471089,64.2351426732461,15.26000000000002,19.830000000000013,2017,6,2,2,0,0,0.5067664843075192,1
2017-06-29,174.36,177.71,170.7,174.53,15098334,NFLX,0.5067664843075192,173.10285714285715,164.4735,156.8998,,166.2437795266332,2.511860688261717,181.12477309815833,147.82222690184167,33.302546196316655,7.010000000000019,16233629.6,0.9300652024239854,65.17234087544935,11.680000000000007,20.210000000000008,2017,6,2,3,0,0,-0.8193433793617144,0
2017-06-30,172.51,176.21,169.57,173.1,24902830,NFLX,-0.8193433793617144,173.23714285714283,165.2875,157.435,,166.8967529050491,2.529668369510276,181.95512872661845,148.61987127338153,33.33525745323692,6.640000000000015,16381084.7,1.5202186214201066,62.06019499788045,7.069999999999993,19.099999999999994,2017,6,2,4,0,0,-3.131138070479489,0
2017-07-03,167.65,170.35,167.24,167.68,23560328,NFLX,-3.131138070479489,173.28571428571428,166.1385,157.8664,,166.97134786647302,2.4611798249799826,181.3345732808798,150.9424267191202,30.392146561759603,3.109999999999985,17224928.1,1.3678041419516866,55.35987748851455,-1.7399999999999807,18.01000000000002,2017,7,3,0,0,0,0.4353530534351169,1
2017-07-04,169.74,173.94,165.59,168.41,22083785,NFLX,0.4353530534351169,173.05857142857144,167.00799999999998,158.27980000000002,,167.10836235538034,2.460201996919947,180.4506119015917,153.56538809840825,26.885223803183464,8.349999999999994,17753503.85,1.2439113533073078,60.166396103896126,1.8899999999999864,19.659999999999997,2017,7,3,1,0,0,-2.054509827207418,0
2017-07-05,164.3,166.35,164.09,164.95,19988679,NFLX,-2.054509827207418,171.09285714285716,167.6715,158.518,,166.9028040358203,2.529648665199284,179.08549192127452,156.2575080787255,22.82798384254903,2.259999999999991,17673159.4,1.1310189959583572,52.174813587406796,-7.210000000000008,16.869999999999976,2017,7,3,2,0,0,1.3337374962109738,1
2017-07-06,165.84,168.68,163.62,167.15,13056396,NFLX,1.3337374962109738,169.92428571428573,168.01,158.8252,,166.92634650859935,2.217850858439375,178.9031712071068,157.1168287928932,21.786342414213607,5.060000000000002,17174889.85,0.7602026047346091,51.18393234672305,-0.18999999999999773,21.230000000000018,2017,7,3,3,0,0,-1.740951241399935,0
2017-07-07,165.07,165.55,160.84,164.24,20045818,NFLX,-1.740951241399935,168.57999999999998,168.21300000000002,159.1186,,166.67050398397083,2.2604970682876786,178.63282341500914,157.7931765849909,20.83964683001824,4.710000000000008,17882452.85,1.1209769805152876,44.46817599316533,-5.759999999999991,18.400000000000006,2017,7,3,4,0,0,3.701899659035557,1
2017-07-10,171.65,173.65,169.7,170.32,5394820,NFLX,3.701899659035557,167.97857142857143,168.64299999999997,159.55700000000002,,167.01807503311647,2.391572943162382,178.63565856832548,158.65034143167446,19.98531713665102,3.950000000000017,17928185.1,0.30091277895161844,53.79999999999998,-8.390000000000015,22.72999999999999,2017,7,3,0,0,0,-1.4443400657585648,0
2017-07-11,166.25,169.08,163.93,167.86,24514128,NFLX,-1.4443400657585648,167.23000000000002,168.932,159.8768,,167.09825836329588,2.422755398311417,178.4484402898061,159.4155597101939,19.032880579612197,5.150000000000006,18912417.3,1.296192211241024,45.407945322511765,-7.469999999999999,13.680000000000007,2017,7,3,1,0,0,-0.42297152388895976,0
2017-07-12,166.1,168.69,164.78,167.15,13579914,NFLX,-0.42297152388895976,167.1542857142857,169.37,160.15060000000003,,167.1031861382201,2.357478902707675,177.55699096448762,161.18300903551238,16.37398192897524,3.9099999999999966,18519167.7,0.7332896499446895,49.77756965581832,-6.5,11.900000000000006,2017,7,3,2,0,0,2.0759796589889357,1
2017-07-13,169.15,174.21,168.92,170.62,15235311,NFLX,2.0759796589889357,167.47,169.7585,160.5198,,167.43812079172295,2.3213808970316836,177.359204330242,162.157795669758,15.201408660483992,5.2900000000000205,18405154.85,0.8277741276379427,50.712316176470594,-3.9099999999999966,14.02000000000001,2017,7,3,3,0,0,-2.4323057085921973,0
2017-07-14,165.86,170.37,161.91,166.47,5507720,NFLX,-2.4323057085921973,167.68714285714285,169.78050000000002,160.7618,,167.34591881155885,2.359725943194229,177.33818963583113,162.2228103641689,15.11537927166222,8.460000000000008,17470708.8,0.3152545247620406,34.29158110882955,-6.6299999999999955,9.650000000000006,2017,7,3,4,0,0,0.7809214873550907,1
2017-07-17,167.57,168.69,163.77,167.77,6742849,NFLX,0.7809214873550907,167.7757142857143,169.698,161.0134,,167.3863074961723,2.319921971049049,177.30810021373753,162.08789978626248,15.22020042747505,4.9199999999999875,17139969.05,0.393399135105206,39.75054229934924,0.09000000000000341,17.110000000000014,2017,7,3,0,0,0,3.1650473863026773,1
